query,ground_truth,dataset,model,error,generation_answer,hit_rate,mrr,precision,ndcg,exact_match,rouge_l_f1,semantic_similarity,faithfulness,answer_relevancy,llm_quality_score
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,bge-large,,"Microsoft is an American technology company founded by Bill Gates in 1975 and headquartered in Redmond, Washington. It developed the Windows operating system, Office productivity suite, and the Azure cloud computing platform.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.6214616894721985,1.0,0.7122591733932495,5.0
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,bge-small,,"Microsoft is an American technology company founded by Bill Gates in 1975 and headquartered in Redmond, Washington. It developed the Windows operating system, Office productivity suite, and the Azure cloud computing platform.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.6214616894721985,1.0,0.7122591733932495,5.0
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,granite,,"Microsoft is an American technology company founded by Bill Gates in 1975 and headquartered in Redmond, Washington. It developed the Windows operating system, Office productivity suite, and the Azure cloud computing platform.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.6214616894721985,1.0,0.7122591733932495,5.0
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,gte-small,,"Microsoft is an American technology company founded by Bill Gates in 1975 and headquartered in Redmond, Washington. It developed the Windows operating system, Office productivity suite, and the Azure cloud computing platform.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.6214616894721985,1.0,0.7122591733932495,5.0
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,harrier,,"Microsoft is an American technology company founded by Bill Gates in 1975 and headquartered in Redmond, Washington. It developed the Windows operating system, Office productivity suite, and the Azure cloud computing platform.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.6214616894721985,1.0,0.7122591733932495,5.0
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,jina,No module named 'custom_st',,,,,,,,,,,
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,minilm-l12,,"Microsoft is an American technology company founded by Bill Gates in 1975 and headquartered in Redmond, Washington. It developed the Windows operating system, Office productivity suite, and the Azure cloud computing platform.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.6214616894721985,0.5,0.7122591733932495,5.0
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,mpnet,,"Microsoft is an American technology company founded by Bill Gates in 1975 and headquartered in Redmond, Washington. It developed the Windows operating system, Office productivity suite, and the Azure cloud computing platform.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.6214616894721985,1.0,0.7122591733932495,5.0
Which company created the Windows operating system and Azure cloud platform?,Microsoft,tech_companies,qwen3,,"Microsoft is an American technology company founded by Bill Gates in 1975 and headquartered in Redmond, Washington. It developed the Windows operating system, Office productivity suite, and the Azure cloud computing platform.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.6214616894721985,1.0,0.7122591733932495,5.0
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,bge-base,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,1.0,0.5418893098831177,1.0
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,bge-large,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,1.0,0.5418893098831177,
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,bge-small,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,0.0089,0.5418893098831177,2.0
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,granite,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,1.0,0.5418893098831177,
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,gte-small,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,1.0,0.5418893098831177,
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,harrier,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,1.0,0.5418893098831177,1.0
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,jina,No module named 'custom_st',,,,,,,,,,,
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,minilm-l12,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,0.25,0.5418893098831177,5.0
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,mpnet,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,1.0,0.5418893098831177,
"Which company is known for its search engine, Android OS, and Tensor chips?",Google,tech_companies,qwen3,,"Google is an American technology company specializing in internet search, online advertising, and cloud computing, headquartered in Mountain View, California. It created the Android mobile OS, Chrome browser, and Tensor custom chips.",1.0,1.0,0.2,1.0,True,0.06060606060606061,0.4960574507713318,1.0,0.5418893098831177,
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,bge-base,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,1.0,0.5546400547027588,
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,bge-large,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,1.0,0.5546400547027588,3.0
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,bge-small,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,1e-06,0.5546400547027588,
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,granite,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,0.35,0.5546400547027588,5.0
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,gte-small,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,1.0,0.5546400547027588,5.0
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,harrier,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,1.0,0.5546400547027588,5.0
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,jina,No module named 'custom_st',,,,,,,,,,,
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,minilm-l12,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,1.0,0.5546400547027588,5.0
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,mpnet,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,0.949,0.5546400547027588,5.0
Which company dominates the GPU market for AI training and gaming?,Nvidia,tech_companies,qwen3,,"Nvidia is an American technology company founded in 1993 and headquartered in Santa Clara, California, that dominates the GPU market. Its graphics processors power AI training, gaming, and autonomous vehicle computing.",1.0,1.0,0.2,1.0,True,0.0625,0.6477819085121155,1.0,0.5546400547027588,5.0
